,location,total_sqft,bath,price,bedroom,pricepersqft
5804,Rajaji Nagar,1800.0,3.0,240.0,3,13333.333333333334
5805,Rajaji Nagar,2533.0,3.0,425.0,3,16778.523489932886
5806,Rajaji Nagar,1268.0,2.0,127.0,2,10015.77287066246
5807,Rajaji Nagar,2450.0,3.0,330.0,3,13469.387755102041
5808,Rajaji Nagar,1640.0,3.0,262.0,3,15975.609756097561
5809,Rajaji Nagar,1200.0,1.0,200.0,2,16666.666666666668
5810,Rajaji Nagar,2367.0,3.0,375.0,3,15842.839036755386
5811,Rajaji Nagar,2440.0,2.0,415.0,4,17008.196721311477
5812,Rajaji Nagar,1640.0,3.0,251.0,3,15304.878048780487
5813,Rajaji Nagar,2733.0,5.0,259.0,4,9476.765459202341
5814,Rajaji Nagar,1640.0,3.0,268.0,3,16341.463414634147
5815,Rajaji Nagar,2367.0,4.0,340.0,3,14364.17405999155
5816,Rajaji Nagar,1720.0,3.0,224.0,3,13023.255813953489
5817,Rajaji Nagar,3600.0,5.0,510.0,5,14166.666666666666
5818,Rajaji Nagar,1350.0,4.0,230.0,4,17037.037037037036
5819,Rajaji Nagar,1700.0,3.0,200.0,3,11764.70588235294
5820,Rajaji Nagar,2300.0,4.0,240.0,3,10434.782608695652
5821,Rajaji Nagar,2400.0,5.0,408.0,5,17000.0
5822,Rajaji Nagar,2500.0,3.0,340.0,3,13600.0
5823,Rajaji Nagar,2390.0,3.0,372.0,3,15564.853556485356
5824,Rajaji Nagar,2415.0,3.0,399.0,3,16521.739130434784
5825,Rajaji Nagar,1718.0,3.0,275.0,2,16006.9848661234
5826,Rajaji Nagar,1763.0,3.0,240.0,2,13613.159387407828
5827,Rajaji Nagar,2367.0,3.0,320.0,3,13519.22264469793
5828,Rajaji Nagar,2409.0,3.0,395.0,3,16396.84516396845
5829,Rajaji Nagar,1314.0,2.0,225.0,2,17123.287671232876
5830,Rajaji Nagar,1440.0,2.0,165.0,2,11458.333333333334
5831,Rajaji Nagar,1640.0,3.0,245.0,3,14939.024390243903
5832,Rajiv Nagar,1690.0,3.0,125.0,3,7396.449704142012
5833,Rajiv Nagar,1263.0,2.0,93.32,2,7388.756927949327
5834,Rajiv Nagar,2340.0,4.0,148.0,4,6324.786324786325
5835,Rajiv Nagar,2340.0,5.0,129.0,4,5512.820512820513
5836,Rajiv Nagar,1330.0,2.0,93.0,2,6992.481203007519
5837,Rajiv Nagar,2340.0,5.0,129.0,4,5512.820512820513
5838,Rajiv Nagar,1309.0,2.0,80.0,2,6111.535523300229
5839,Rajiv Nagar,2340.0,4.0,145.0,4,6196.581196581196
5840,Rajiv Nagar,2330.0,5.0,175.0,4,7510.729613733905
5841,Rajiv Nagar,2340.0,5.0,160.0,4,6837.606837606838
5842,Ramagondanahalli,1151.0,2.0,48.77,2,4237.185056472633
5843,Ramagondanahalli,1251.0,2.0,47.0,2,3756.994404476419
5844,Ramagondanahalli,1235.0,2.0,52.04,2,4213.765182186235
5845,Ramagondanahalli,1610.0,2.0,111.0,3,6894.409937888198
5846,Ramagondanahalli,540.0,1.0,30.0,1,5555.555555555556
5847,Ramagondanahalli,1635.0,3.0,62.0,3,3792.0489296636088
5848,Ramagondanahalli,1235.0,2.0,46.8,2,3789.4736842105262
5849,Ramagondanahalli,1215.0,2.0,51.26,2,4218.930041152264
5850,Ramagondanahalli,2257.0,4.0,157.0,3,6956.136464333185
5851,Ramagondanahalli,1251.0,2.0,47.4,2,3788.968824940048
5852,Ramagondanahalli,1610.0,2.0,115.0,3,7142.857142857143
5853,Ramagondanahalli,920.0,2.0,65.0,2,7065.217391304348
5854,Ramagondanahalli,1215.0,2.0,45.5,2,3744.855967078189
5855,Ramagondanahalli,2800.0,4.0,155.0,4,5535.714285714285
5856,Ramagondanahalli,1253.0,2.0,52.66,2,4202.713487629689
5857,Ramagondanahalli,1295.0,2.0,95.0,2,7335.907335907336
5858,Ramagondanahalli,1151.0,2.0,50.5,2,4387.489139878367
5859,Ramagondanahalli,1235.0,2.0,49.3,2,3991.902834008097
5860,Ramagondanahalli,2257.0,3.0,159.0,3,7044.749667700487
5861,Ramagondanahalli,1295.0,2.0,95.0,2,7335.907335907336
5862,Ramagondanahalli,1451.0,3.0,60.44,3,4165.40317022743
5863,Ramagondanahalli,1910.0,3.0,142.0,3,7434.55497382199
5864,Ramagondanahalli,1215.0,2.0,46.1,2,3794.238683127572
5865,Ramagondanahalli,1475.0,2.0,63.0,3,4271.186440677966
5866,Ramagondanahalli,1251.0,2.0,50.0,2,3996.802557953637
5867,Ramagondanahalli,1610.0,2.0,115.0,3,7142.857142857143
5868,Ramagondanahalli,1151.0,2.0,43.6,2,3788.010425716768
5869,Ramagondanahalli,1635.0,3.0,61.0,3,3730.886850152905
5870,Ramagondanahalli,1251.0,2.0,53.0,2,4236.610711430855
5871,Ramagondanahalli,845.0,2.0,45.82,2,5422.485207100592
5872,Ramagondanahalli,1910.0,3.0,150.0,3,7853.4031413612565
5873,Ramagondanahalli,1738.0,2.0,76.0,3,4372.8423475258915
5874,Ramagondanahalli,2040.0,3.0,114.0,3,5588.235294117647
5875,Ramagondanahalli,3350.0,3.0,150.0,3,4477.611940298508
5876,Ramagondanahalli,1251.0,2.0,46.0,2,3677.0583533173462
5877,Ramagondanahalli,1635.0,3.0,57.0,3,3486.238532110092
5878,Ramagondanahalli,1151.0,2.0,46.0,2,3996.524761077324
5879,Ramagondanahalli,1610.0,2.0,112.0,3,6956.521739130435
5880,Ramagondanahalli,1610.0,2.0,115.0,3,7142.857142857143
5881,Ramagondanahalli,1200.0,3.0,56.1,3,4675.0
5882,Ramagondanahalli,2787.0,5.0,220.0,4,7893.792608539648
5883,Ramagondanahalli,1475.0,2.0,55.0,3,3728.813559322034
5884,Ramagondanahalli,1125.0,2.0,75.0,2,6666.666666666667
5885,Ramagondanahalli,1151.0,2.0,42.5,2,3692.44135534318
5886,Ramagondanahalli,2257.0,3.0,155.0,3,6867.523260965884
5887,Ramagondanahalli,1500.0,3.0,100.0,3,6666.666666666667
5888,Ramagondanahalli,1680.0,2.0,68.0,3,4047.6190476190477
5889,Ramagondanahalli,1910.0,3.0,131.0,3,6858.638743455497
5890,Ramamurthy Nagar,3700.0,4.0,225.0,4,6081.081081081081
5891,Ramamurthy Nagar,3500.0,5.0,150.0,5,4285.714285714285
5892,Ramamurthy Nagar,1050.0,2.0,37.0,2,3523.809523809524
5893,Ramamurthy Nagar,1040.0,2.0,50.0,2,4807.692307692308
5894,Ramamurthy Nagar,1600.0,3.0,75.0,3,4687.5
5895,Ramamurthy Nagar,1200.0,3.0,72.0,2,6000.0
5896,Ramamurthy Nagar,360.0,1.0,26.0,1,7222.222222222223
5897,Ramamurthy Nagar,950.0,2.0,50.79,2,5346.315789473684
5898,Ramamurthy Nagar,1200.0,2.0,66.0,3,5500.0
5899,Ramamurthy Nagar,1525.0,3.0,100.0,3,6557.377049180328
5900,Ramamurthy Nagar,1200.0,2.0,80.0,2,6666.666666666667
5901,Ramamurthy Nagar,1200.0,2.0,42.0,2,3500.0
5902,Ramamurthy Nagar,1515.0,3.0,65.0,3,4290.42904290429
5903,Ramamurthy Nagar,1100.0,2.0,68.0,2,6181.818181818182
5904,Ramamurthy Nagar,1185.0,2.0,45.5,2,3839.662447257384
5905,Ramamurthy Nagar,1170.0,2.0,46.8,2,4000.0
5906,Ramamurthy Nagar,1150.0,2.0,51.0,2,4434.782608695652
5907,Ramamurthy Nagar,1200.0,2.0,48.0,2,4000.0
5908,Ramamurthy Nagar,3600.0,3.0,150.0,3,4166.666666666667
5909,Ramamurthy Nagar,600.0,3.0,45.0,2,7500.0
5910,Ramamurthy Nagar,1110.0,2.0,65.0,2,5855.855855855856
5911,Ramamurthy Nagar,1410.0,2.0,56.4,3,4000.0
5912,Ramamurthy Nagar,1200.0,2.0,78.0,2,6500.0
5913,Ramamurthy Nagar,1000.0,2.0,41.0,3,4100.0
5914,Ramamurthy Nagar,600.0,1.0,43.0,1,7166.666666666667
5915,Ramamurthy Nagar,1006.0,2.0,57.0,2,5666.003976143141
5916,Ramamurthy Nagar,1200.0,2.0,76.0,2,6333.333333333333
5917,Ramamurthy Nagar,1300.0,2.0,52.0,3,4000.0
5918,Ramamurthy Nagar,1600.0,3.0,75.0,3,4687.5
5919,Ramamurthy Nagar,700.0,2.0,33.0,2,4714.285714285715
5920,Ramamurthy Nagar,1125.0,2.0,47.0,2,4177.777777777777
5921,Ramamurthy Nagar,1000.0,2.0,62.0,2,6200.0
5922,Ramamurthy Nagar,1334.0,2.0,67.0,2,5022.488755622189
5923,Ramamurthy Nagar,1200.0,2.0,46.0,2,3833.3333333333335
5924,Ramamurthy Nagar,1200.0,2.0,57.9,2,4825.0
5925,Ramamurthy Nagar,1305.0,3.0,60.0,3,4597.701149425287
5926,Ramamurthy Nagar,1360.0,2.0,45.0,2,3308.823529411765
5927,Ramamurthy Nagar,1170.0,2.0,44.0,2,3760.6837606837607
5928,Ramamurthy Nagar,2200.0,4.0,130.0,4,5909.090909090909
5929,Ramamurthy Nagar,1050.0,2.0,51.66,2,4920.0
5930,Ramamurthy Nagar,2916.0,5.0,230.0,4,7887.517146776406
5931,Ramamurthy Nagar,2316.0,3.0,125.0,3,5397.2366148531955
5932,Ramamurthy Nagar,1101.0,2.0,50.0,2,4541.326067211626
5933,Ramamurthy Nagar,1150.0,2.0,40.0,2,3478.2608695652175
5934,Ramamurthy Nagar,1208.0,2.0,43.5,3,3600.9933774834435
5935,Ramamurthy Nagar,1050.0,2.0,37.8,2,3599.9999999999995
5936,Ramamurthy Nagar,935.0,2.0,39.0,2,4171.122994652406
5937,Ramamurthy Nagar,1200.0,2.0,68.0,2,5666.666666666667
5938,Ramamurthy Nagar,540.0,1.0,35.0,1,6481.481481481482
5939,Ramamurthy Nagar,960.0,2.0,35.0,2,3645.8333333333335
5940,Rayasandra,1314.0,2.0,63.0,3,4794.520547945205
5941,Rayasandra,1065.0,2.0,44.95,2,4220.657276995305
5942,Rayasandra,1708.0,3.0,75.0,3,4391.100702576113
5943,Rayasandra,1199.0,2.0,48.5,3,4045.0375312760634
5944,Rayasandra,1577.0,3.0,67.0,3,4248.57324032974
5945,Rayasandra,1253.0,2.0,57.0,2,4549.082202713487
5946,Rayasandra,583.0,1.0,26.9,1,4614.065180102916
5947,Rayasandra,1198.0,2.0,54.0,2,4507.512520868114
5948,Rayasandra,1555.0,3.0,75.17,3,4834.083601286174
5949,Rayasandra,1458.0,3.0,60.0,3,4115.22633744856
5950,Rayasandra,1179.0,2.0,55.0,3,4664.970313825275
5951,Rayasandra,1601.0,3.0,70.0,3,4372.2673329169265
5952,Rayasandra,1708.0,3.0,76.0,4,4449.648711943794
5953,Rayasandra,470.0,1.0,21.0,1,4468.085106382979
5954,Rayasandra,3600.0,5.0,145.0,5,4027.777777777778
5955,Rayasandra,1357.0,2.0,59.0,3,4347.826086956522
5956,Sahakara Nagar,2830.0,3.0,195.0,4,6890.459363957597
5957,Sahakara Nagar,1500.0,2.0,95.0,3,6333.333333333333
5958,Sahakara Nagar,1100.0,2.0,56.0,2,5090.909090909091
5959,Sahakara Nagar,1219.0,2.0,48.0,2,3937.653814602133
5960,Sahakara Nagar,1100.0,2.0,75.0,3,6818.181818181818
5961,Sahakara Nagar,1655.0,3.0,115.0,3,6948.640483383686
5962,Sahakara Nagar,1150.0,2.0,54.0,2,4695.652173913043
5963,Sahakara Nagar,1270.0,2.0,69.85,2,5499.999999999999
5964,Sahakara Nagar,960.0,2.0,56.0,2,5833.333333333333
5965,Sahakara Nagar,1048.0,2.0,50.0,2,4770.992366412213
5966,Sahakara Nagar,1160.0,2.0,55.0,2,4741.379310344828
5967,Sahakara Nagar,1200.0,2.0,75.0,3,6250.0
5968,Sahakara Nagar,2500.0,4.0,200.0,4,8000.0
5969,Sahakara Nagar,1914.0,3.0,179.0,3,9352.142110762801
5970,Sahakara Nagar,1500.0,3.0,125.0,3,8333.333333333334
5971,Sahakara Nagar,1100.0,2.0,55.0,2,5000.0
5972,Sahakara Nagar,1914.0,3.0,149.0,3,7784.743991640544
5973,Sahakara Nagar,1000.0,2.0,60.0,2,6000.0
5974,Sahakara Nagar,2200.0,3.0,98.0,3,4454.545454545455
5975,Sahakara Nagar,1175.0,2.0,49.0,2,4170.212765957447
5976,Sahakara Nagar,1370.0,2.0,90.0,3,6569.343065693431
5977,Sahakara Nagar,1100.0,2.0,55.0,2,5000.0
5978,Sahakara Nagar,1100.0,2.0,75.0,3,6818.181818181818
5979,Sahakara Nagar,1180.0,2.0,72.0,2,6101.6949152542375
5980,Sahakara Nagar,1200.0,2.0,60.0,2,5000.0
5981,Sahakara Nagar,1032.0,2.0,45.0,2,4360.46511627907
5982,Sahakara Nagar,1200.0,2.0,46.0,2,3833.3333333333335
5983,Sahakara Nagar,1270.0,2.0,96.0,2,7559.055118110236
5984,Sahakara Nagar,1201.0,2.0,80.0,2,6661.1157368859285
5985,Sahakara Nagar,1200.0,2.0,54.0,2,4500.0
5986,Sahakara Nagar,1291.0,2.0,72.3,2,5600.309837335399
5987,Sanjay nagar,1000.0,2.0,70.0,2,7000.0
5988,Sanjay nagar,1100.0,2.0,98.0,2,8909.09090909091
5989,Sanjay nagar,1150.0,2.0,72.2,2,6278.260869565217
5990,Sanjay nagar,1800.0,3.0,180.0,3,10000.0
5991,Sanjay nagar,630.0,1.0,35.0,2,5555.555555555556
5992,Sanjay nagar,3300.0,3.0,250.0,5,7575.757575757576
5993,Sanjay nagar,1900.0,2.0,180.0,3,9473.684210526315
5994,Sanjay nagar,1575.0,2.0,90.0,2,5714.285714285715
5995,Sanjay nagar,1450.0,3.0,75.0,3,5172.413793103448
5996,Sanjay nagar,1200.0,2.0,76.0,3,6333.333333333333
5997,Sanjay nagar,960.0,2.0,55.0,2,5729.166666666667
5998,Sanjay nagar,1050.0,2.0,59.0,2,5619.047619047619
5999,Sanjay nagar,1150.0,2.0,70.0,2,6086.95652173913
6000,Sanjay nagar,1500.0,3.0,150.0,3,10000.0
6001,Sanjay nagar,1180.0,2.0,80.0,2,6779.661016949152
6002,Sarakki Nagar,2121.0,4.0,253.0,3,11928.335690711929
6003,Sarakki Nagar,2289.0,3.0,260.0,3,11358.671909130624
6004,Sarakki Nagar,2500.0,4.0,325.0,3,13000.0
6005,Sarakki Nagar,2145.0,4.0,270.0,3,12587.412587412588
6006,Sarakki Nagar,1200.0,3.0,128.0,3,10666.666666666666
6007,Sarakki Nagar,2663.0,4.0,338.0,3,12692.452121667293
6008,Sarakki Nagar,1840.0,4.0,175.0,3,9510.869565217392
6009,Sarakki Nagar,3131.0,4.0,349.0,4,11146.598530820824
6010,Sarakki Nagar,3126.0,5.0,345.0,4,11036.468330134358
6011,Sarakki Nagar,3124.0,6.0,349.0,4,11171.574903969271
6012,Sarjapur,2250.0,3.0,148.0,3,6577.777777777777
6013,Sarjapur,1600.0,3.0,75.0,3,4687.5
6014,Sarjapur,1242.5,2.0,43.49,2,3500.201207243461
6015,Sarjapur,913.0,2.0,32.0,2,3504.9288061336256
6016,Sarjapur,1128.0,2.0,60.0,2,5319.148936170212
6017,Sarjapur,1185.0,2.0,47.0,2,3966.2447257383965
6018,Sarjapur,900.0,2.0,42.0,3,4666.666666666667
6019,Sarjapur,649.5,1.0,17.535,1,2699.7690531177827
6020,Sarjapur,1020.0,2.0,35.0,2,3431.372549019608
6021,Sarjapur,1195.0,2.0,42.0,2,3514.644351464435
6022,Sarjapur,1240.0,2.0,44.0,2,3548.3870967741937
6023,Sarjapur,1550.0,2.0,65.0,4,4193.548387096775
6024,Sarjapur,950.0,2.0,32.5,2,3421.0526315789475
6025,Sarjapur,1285.0,2.0,68.0,3,5291.828793774319
6026,Sarjapur,1525.0,2.0,48.0,3,3147.5409836065573
6027,Sarjapur,925.0,2.0,25.0,2,2702.7027027027025
6028,Sarjapur,3190.0,3.0,160.0,4,5015.673981191223
6029,Sarjapur,1215.0,2.0,40.0,2,3292.1810699588477
6030,Sarjapur,2540.0,4.0,115.0,4,4527.55905511811
6031,Sarjapur,1200.0,3.0,78.0,3,6500.0
6032,Sarjapur,1000.0,2.0,30.0,2,3000.0
6033,Sarjapur,1157.0,2.0,40.0,2,3457.216940363008
6034,Sarjapur,2238.0,3.0,140.0,3,6255.585344057194
6035,Sarjapur,2020.0,3.0,85.0,3,4207.920792079208
6036,Sarjapur,2885.0,3.0,185.0,4,6412.478336221837
6037,Sarjapur,1917.0,3.0,60.0,4,3129.8904538341158
6038,Sarjapur,1240.0,2.0,44.3,2,3572.5806451612902
6039,Sarjapur,625.0,1.0,19.0,1,3040.0
6040,Sarjapur,2585.5,4.0,139.5,4,5395.4747631019145
6041,Sarjapur,940.0,2.0,25.38,2,2700.0
6042,Sarjapur,2100.0,3.0,125.0,4,5952.380952380952
6043,Sarjapur,913.0,2.0,36.0,2,3943.0449069003284
6044,Sarjapur,1404.0,2.0,53.35,3,3799.8575498575497
6045,Sarjapur,1830.0,3.0,88.0,3,4808.743169398907
6046,Sarjapur,1364.0,2.0,56.0,3,4105.571847507332
6047,Sarjapur,1124.0,2.0,30.35,2,2700.1779359430607
6048,Sarjapur,1044.0,2.0,32.0,2,3065.1340996168583
6049,Sarjapur,650.0,1.0,19.87,1,3056.923076923077
6050,Sarjapur,1175.0,2.0,42.0,2,3574.468085106383
6051,Sarjapur,1240.0,2.0,43.1,2,3475.8064516129034
6052,Sarjapur,1170.0,2.0,35.41,3,3026.495726495726
6053,Sarjapur,1032.0,2.0,42.0,2,4069.767441860465
6054,Sarjapur,2302.5,2.0,80.59,4,3500.108577633008
6055,Sarjapur,1044.0,2.0,34.0,2,3256.704980842912
6056,Sarjapur,1200.0,3.0,76.13,3,6344.166666666667
6057,Sarjapur,1200.0,2.0,62.0,2,5166.666666666667
6058,Sarjapur,900.0,2.0,27.98,2,3108.8888888888887
6059,Sarjapur,2970.0,3.0,130.0,4,4377.104377104377
6060,Sarjapur,1205.0,2.0,29.0,2,2406.639004149378
6061,Sarjapur,850.0,2.0,32.0,2,3764.705882352941
6062,Sarjapur,1175.0,2.0,41.68,2,3547.2340425531916
6063,Sarjapur,1575.0,3.0,55.0,3,3492.063492063492
6064,Sarjapur,920.0,2.0,33.0,2,3586.9565217391305
6065,Sarjapur,1445.0,3.0,50.0,3,3460.2076124567475
6066,Sarjapur,1150.0,2.0,41.0,2,3565.217391304348
6067,Sarjapur,1200.0,2.0,42.6,2,3550.0
6068,Sarjapur,1333.0,3.0,50.0,3,3750.9377344336085
6069,Sarjapur,1044.0,2.0,36.0,2,3448.2758620689656
6070,Sarjapur,950.0,2.0,35.0,2,3684.2105263157896
6071,Sarjapur,2585.5,4.0,115.0,4,4447.882421195127
6072,Sarjapur,2172.0,3.0,100.0,3,4604.051565377532
6073,Sarjapur,633.0,1.0,17.09,1,2699.8420221169035
6074,Sarjapur,1500.0,5.0,95.0,3,6333.333333333333
6075,Sarjapur,1451.0,2.0,87.0,2,5995.864920744314
6076,Sarjapur,2400.0,3.0,140.0,4,5833.333333333333
6077,Sarjapur,1525.0,2.0,68.0,3,4459.016393442623
6078,Sarjapur,1095.0,2.0,45.0,2,4109.58904109589
6079,Sarjapur,1425.0,3.0,57.0,3,4000.0
6080,Sarjapur  Road,2497.0,3.0,140.0,3,5606.728073688426
6081,Sarjapur  Road,1787.0,3.0,98.29,3,5500.279798545048
6082,Sarjapur  Road,1787.0,3.0,125.0,3,6994.963626189144
6083,Sarjapur  Road,984.0,2.0,44.28,2,4500.0
6084,Sarjapur  Road,1035.0,2.0,49.2,2,4753.623188405797
6085,Sarjapur  Road,1863.0,3.0,104.0,4,5582.393988191089
6086,Sarjapur  Road,1000.0,2.0,67.0,2,6700.0
6087,Sarjapur  Road,1346.0,2.0,74.03,2,5500.0
6088,Sarjapur  Road,1195.0,2.0,70.0,2,5857.740585774059
6089,Sarjapur  Road,1550.0,3.0,100.0,3,6451.612903225807
6090,Sarjapur  Road,2100.0,3.0,125.0,3,5952.380952380952
6091,Sarjapur  Road,1210.0,2.0,58.0,2,4793.388429752066
6092,Sarjapur  Road,1691.0,3.0,113.0,3,6682.436428149024
6093,Sarjapur  Road,1278.0,2.0,95.0,2,7433.489827856025
6094,Sarjapur  Road,2238.0,3.0,140.0,3,6255.585344057194
6095,Sarjapur  Road,1800.0,3.0,110.0,3,6111.111111111111
6096,Sarjapur  Road,1115.0,2.0,50.0,2,4484.304932735426
6097,Sarjapur  Road,1403.0,3.0,55.0,3,3920.1710620099784
6098,Sarjapur  Road,1346.0,2.0,61.92,2,4600.297176820208
6099,Sarjapur  Road,1984.0,4.0,146.0,3,7358.870967741936
6100,Sarjapur  Road,1035.0,2.0,45.0,2,4347.826086956522
6101,Sarjapur  Road,1128.0,2.0,59.0,2,5230.49645390071
6102,Sarjapur  Road,1495.0,2.0,64.0,3,4280.936454849499
6103,Sarjapur  Road,1700.0,3.0,110.0,3,6470.588235294118
6104,Sarjapur  Road,1157.0,2.0,75.0,3,6482.281763180639
6105,Sarjapur  Road,1282.0,2.0,72.0,2,5616.224648985959
6106,Sarjapur  Road,4111.0,4.0,310.0,4,7540.744344441741
6107,Sarjapur  Road,3430.0,6.0,228.5,4,6661.807580174927
6108,Sarjapur  Road,3900.0,4.0,300.0,4,7692.307692307692
6109,Sarjapur  Road,1300.0,2.0,60.0,2,4615.384615384615
6110,Sarjapur  Road,1000.0,2.0,40.0,2,4000.0
6111,Sarjapur  Road,1050.0,2.0,62.0,2,5904.761904761905
6112,Sarjapur  Road,1700.0,3.0,135.0,3,7941.176470588235
6113,Sarjapur  Road,1691.0,3.0,119.0,3,7037.25606150207
6114,Sarjapur  Road,1846.0,3.0,140.0,3,7583.965330444204
6115,Sarjapur  Road,1200.0,3.0,95.0,3,7916.666666666667
6116,Sarjapur  Road,1929.0,4.0,103.0,3,5339.554173146708
6117,Sarjapur  Road,1155.0,2.0,58.0,2,5021.645021645022
6118,Sarjapur  Road,1819.0,3.0,100.0,3,5497.526113249038
6119,Sarjapur  Road,1845.0,4.0,110.0,3,5962.059620596206
6120,Sarjapur  Road,1233.0,2.0,77.65,2,6297.6480129764805
6121,Sarjapur  Road,1525.0,2.0,60.0,3,3934.4262295081967
6122,Sarjapur  Road,4395.0,4.0,242.0,4,5506.257110352673
6123,Sarjapur  Road,1220.0,3.0,56.0,3,4590.163934426229
6124,Sarjapur  Road,3750.0,6.0,290.0,4,7733.333333333333
6125,Sarjapur  Road,1428.0,2.0,66.0,3,4621.848739495798
6126,Sarjapur  Road,1680.0,3.0,112.0,3,6666.666666666667
6127,Sarjapur  Road,1255.0,2.0,92.0,2,7330.677290836654
6128,Sarjapur  Road,1220.0,3.0,58.0,3,4754.098360655737
6129,Sarjapur  Road,1311.0,2.0,78.0,2,5949.656750572082
6130,Sarjapur  Road,1220.0,3.0,56.0,3,4590.163934426229
6131,Sarjapur  Road,1157.0,2.0,75.0,3,6482.281763180639
6132,Sarjapur  Road,1145.0,2.0,75.0,2,6550.218340611354
6133,Sarjapur  Road,1300.0,2.0,70.0,3,5384.615384615385
6134,Sarjapur  Road,1390.0,2.0,62.0,2,4460.431654676259
6135,Sarjapur  Road,1725.0,3.0,90.0,3,5217.391304347826
6136,Sarjapur  Road,1476.0,2.0,98.94,3,6703.252032520325
6137,Sarjapur  Road,2180.0,3.0,170.0,3,7798.165137614679
6138,Sarjapur  Road,1084.0,2.0,55.0,2,5073.8007380073805
6139,Sarjapur  Road,1220.0,3.0,62.0,3,5081.9672131147545
6140,Sarjapur  Road,1750.0,3.0,110.0,3,6285.714285714285
6141,Sarjapur  Road,1888.0,4.0,95.0,3,5031.779661016949
6142,Sarjapur  Road,1300.0,3.0,60.0,3,4615.384615384615
6143,Sarjapur  Road,1200.0,3.0,70.0,3,5833.333333333333
6144,Sarjapur  Road,2600.0,3.0,200.0,3,7692.307692307692
6145,Sarjapur  Road,5965.0,5.0,385.0,5,6454.316848281643
6146,Sarjapur  Road,685.0,1.0,40.0,1,5839.41605839416
6147,Sarjapur  Road,915.0,2.0,38.0,2,4153.005464480874
6148,Sarjapur  Road,2720.0,5.0,210.0,3,7720.588235294118
6149,Sarjapur  Road,1241.0,2.0,82.0,2,6607.57453666398
6150,Sarjapur  Road,984.0,2.0,45.91,2,4665.650406504065
6151,Sarjapur  Road,1400.0,2.0,68.0,2,4857.142857142857
6152,Sarjapur  Road,3785.0,6.0,280.0,4,7397.622192866578
6153,Sarjapur  Road,835.0,1.0,46.95,1,5622.754491017964
6154,Sarjapur  Road,1280.0,2.0,76.0,2,5937.5
6155,Sarjapur  Road,1145.0,2.0,49.5,2,4323.144104803493
6156,Sarjapur  Road,1470.0,3.0,62.0,3,4217.687074829932
6157,Sarjapur  Road,1263.0,2.0,78.0,2,6175.771971496437
6158,Sarjapur  Road,1691.0,3.0,98.0,3,5795.38734476641
6159,Sarjapur  Road,3416.5,6.0,143.0,4,4185.570027806234
6160,Sarjapur  Road,1308.0,2.0,83.0,2,6345.565749235474
6161,Sarjapur  Road,1592.0,3.0,91.0,3,5716.08040201005
6162,Sarjapur  Road,1016.0,2.0,45.0,2,4429.133858267716
6163,Sarjapur  Road,1150.0,2.0,77.0,2,6695.652173913043
6164,Sarjapur  Road,1965.0,3.0,120.0,3,6106.8702290076335
6165,Sarjapur  Road,2275.0,4.0,180.0,3,7912.087912087912
6166,Sarjapur  Road,985.0,2.0,49.0,2,4974.619289340101
6167,Sarjapur  Road,1418.0,2.0,78.0,2,5500.705218617772
6168,Sarjapur  Road,1200.0,2.0,93.0,2,7750.0
6169,Sarjapur  Road,1586.0,3.0,70.0,3,4413.619167717528
6170,Sarjapur  Road,1260.0,2.0,53.0,2,4206.349206349207
6171,Sarjapur  Road,1115.0,2.0,60.0,2,5381.165919282511
6172,Sarjapur  Road,1525.0,2.0,87.0,3,5704.918032786885
6173,Sarjapur  Road,1346.0,2.0,71.32,2,5298.662704309063
6174,Sarjapur  Road,3905.0,7.0,290.0,5,7426.376440460947
6175,Sarjapur  Road,915.0,2.0,37.0,2,4043.7158469945357
6176,Sarjapur  Road,715.0,1.0,29.0,1,4055.944055944056
6177,Sarjapur  Road,1230.0,2.0,94.5,2,7682.926829268293
6178,Sarjapur  Road,1750.0,3.0,99.0,3,5657.142857142857
6179,Sarjapur  Road,1145.0,2.0,62.0,2,5414.847161572053
6180,Sarjapur  Road,1500.0,3.0,88.0,3,5866.666666666667
6181,Sarjapur  Road,1190.0,2.0,50.0,2,4201.680672268908
6182,Sarjapur  Road,1846.0,3.0,145.0,3,7854.821235102925
6183,Sarjapur  Road,1067.0,2.0,60.0,2,5623.242736644798
6184,Sarjapur  Road,3200.0,5.0,140.0,5,4375.0
6185,Sarjapur  Road,1700.0,3.0,95.0,3,5588.235294117647
6186,Sarjapur  Road,1230.0,2.0,65.0,2,5284.552845528456
6187,Sarjapur  Road,1939.0,3.0,98.0,3,5054.151624548736
6188,Sarjapur  Road,3785.0,5.0,280.0,4,7397.622192866578
6189,Sarjapur  Road,2556.0,3.0,169.0,3,6611.89358372457
6190,Sarjapur  Road,1278.0,2.0,90.0,2,7042.2535211267605
6191,Sarjapur  Road,984.0,2.0,45.91,2,4665.650406504065
6192,Sarjapur  Road,1305.0,2.0,99.0,2,7586.206896551724
6193,Sarjapur  Road,1755.0,3.0,122.0,3,6951.5669515669515
6194,Sarjapur  Road,4334.0,2.0,338.0,4,7798.800184586987
6195,Sarjapur  Road,1120.0,2.0,50.0,2,4464.285714285715
6196,Sarjapur  Road,1530.0,2.0,60.0,3,3921.5686274509803
6197,Sarjapur  Road,1700.0,3.0,93.5,3,5500.0
6198,Sarjapur  Road,1403.0,3.0,56.0,3,3991.4468995010693
6199,Sarjapur  Road,1060.0,2.0,55.0,2,5188.679245283019
